TableName,ColumnName,DataType,IsHidden,FormatString,Description
"GIFT_CATEGORY","DON_RESTR_NUM","Int64","False","0",""
"GIFT_CATEGORY","FIN_AID_ELEMENT","String","False","",""
"GIFT_CATEGORY","FIRST_GIFT_AMT","Double","False","",""
"GIFT_CATEGORY","FIRST_GIFT_DTE","DateTime","False","General Date",""
"GIFT_CATEGORY","FOLIO","String","False","",""
"GIFT_CATEGORY","FUND_GOAL_AMT","Int64","False","0",""
"GIFT_CATEGORY","FUND_TYPE","String","False","",""
"GIFT_CATEGORY","FUTURE_GOAL_1","Int64","False","0",""
"GIFT_CATEGORY","FUTURE_GOAL_2","Int64","False","0",""
"GIFT_CATEGORY","FUTURE_GOAL_3","Int64","False","0",""
"GIFT_CATEGORY","FUTURE_GOAL_4","Int64","False","0",""
"GIFT_CATEGORY","FUTURE_GOAL_5","Int64","False","0",""
"GIFT_CATEGORY","GIFT_CAT_DESC","String","False","",""
"GIFT_CATEGORY","GIFTS_AMT","Double","False","",""
"GIFT_CATEGORY","GIFTS_NUM","Int64","False","0",""
"GIFT_CATEGORY","GIVING_CLUB_CDE","String","False","",""
"GIFT_CATEGORY","GL_EXPECTED","Int64","False","0",""
"GIFT_CATEGORY","GL_REVENUE","Int64","False","0",""
"GIFT_CATEGORY","INC_INT_GENERATED","Int64","False","0",""
"GIFT_CATEGORY","JOB_NAME","String","False","",""
"GIFT_CATEGORY","JOB_TIME","DateTime","False","General Date",""
"GIFT_CATEGORY","LARGEST_GIFT_AMT","Double","False","",""
"GIFT_CATEGORY","LARGEST_GIFT_DTE","DateTime","False","General Date",""
"GIFT_CATEGORY","LAST_GIFT_AMT","Double","False","",""
"GIFT_CATEGORY","LAST_GIFT_DTE","DateTime","False","General Date",""
"GIFT_CATEGORY","LIAB_ACCT_CDE","String","False","",""
"GIFT_CATEGORY","LIAB_GL_MASTER_APPID","String","False","",""
"GIFT_CATEGORY","MATCH_GIFT_AMT","Double","False","",""
"GIFT_CATEGORY","MATCH_GIFT_NUM","Int64","False","0",""
"GIFT_CATEGORY","MATCH_PMT_AMT","Int64","False","0",""
"GIFT_CATEGORY","MATCH_PMT_NUM","Int64","False","0",""
"GIFT_CATEGORY","MEM_HONOR_CDE","String","False","",""
"GIFT_CATEGORY","NON_CASH_AMT","Double","False","",""
"GIFT_CATEGORY","NON_CASH_NUM","Int64","False","0",""
"GIFT_CATEGORY","ONLINE_GIVING_AVAIL","String","False","",""
"GIFT_CATEGORY","ONLINE_GIVING_DESC","String","False","",""
"GIFT_CATEGORY","ORG_RESTR_AMT","Int64","False","0",""
"GIFT_CATEGORY","ORG_RESTR_NUM","Int64","False","0",""
"GIFT_CATEGORY","PROJECT_CODE","String","False","",""
"GIFT_CATEGORY","PROMISE_AMT","Double","False","",""
"GIFT_CATEGORY","PROMISE_NUM","Int64","False","0",""
"GIFT_CATEGORY","PROMISE_PMT_AMT","Double","False","",""
"GIFT_CATEGORY","PROMISE_PMT_NUM","Int64","False","0",""
"GIFT_CATEGORY","RANGE_1_AMT","Int64","False","0",""
"GIFT_CATEGORY","RANGE_1_LIMIT","Int64","False","0",""
"GIFT_CATEGORY","RANGE_1_NUM","Int64","False","0",""
"GIFT_CATEGORY","RANGE_10_AMT","Int64","False","0",""
"GIFT_CATEGORY","RANGE_10_LIMIT","Int64","False","0",""
"GIFT_CATEGORY","RANGE_10_NUM","Int64","False","0",""
"GIFT_CATEGORY","RANGE_11_AMT","Int64","False","0",""
"GIFT_CATEGORY","RANGE_11_LIMIT","Int64","False","0",""
"GIFT_CATEGORY","RANGE_11_NUM","Int64","False","0",""
"GIFT_CATEGORY","RANGE_12_AMT","Int64","False","0",""
"GIFT_CATEGORY","RANGE_12_LIMIT","Int64","False","0",""
"GIFT_CATEGORY","RANGE_12_NUM","Int64","False","0",""
"GIFT_CATEGORY","RANGE_2_AMT","Int64","False","0",""
"GIFT_CATEGORY","RANGE_2_LIMIT","Int64","False","0",""
"GIFT_CATEGORY","RANGE_2_NUM","Int64","False","0",""
"GIFT_CATEGORY","RANGE_3_AMT","Int64","False","0",""
"GIFT_CATEGORY","RANGE_3_LIMIT","Int64","False","0",""
"GIFT_CATEGORY","RANGE_3_NUM","Int64","False","0",""
"GIFT_CATEGORY","RANGE_4_AMT","Int64","False","0",""
"GIFT_CATEGORY","RANGE_4_LIMIT","Int64","False","0",""
"GIFT_CATEGORY","RANGE_4_NUM","Int64","False","0",""
"GIFT_CATEGORY","RANGE_5_AMT","Int64","False","0",""
"GIFT_CATEGORY","RANGE_5_LIMIT","Int64","False","0",""
"GIFT_CATEGORY","RANGE_5_NUM","Int64","False","0",""
"GIFT_CATEGORY","RANGE_6_AMT","Int64","False","0",""
"GIFT_CATEGORY","RANGE_6_LIMIT","Int64","False","0",""
"GIFT_CATEGORY","RANGE_6_NUM","Int64","False","0",""
"GIFT_CATEGORY","RANGE_7_AMT","Int64","False","0",""
"GIFT_CATEGORY","RANGE_7_LIMIT","Int64","False","0",""
"GIFT_CATEGORY","RANGE_7_NUM","Int64","False","0",""
"GIFT_CATEGORY","RANGE_8_AMT","Int64","False","0",""
"GIFT_CATEGORY","RANGE_8_LIMIT","Int64","False","0",""
"GIFT_CATEGORY","RANGE_8_NUM","Int64","False","0",""
"GIFT_CATEGORY","RANGE_9_AMT","Int64","False","0",""
"GIFT_CATEGORY","RANGE_9_LIMIT","Int64","False","0",""
"GIFT_CATEGORY","RANGE_9_NUM","Int64","False","0",""
"GIFT_CATEGORY","REQ_ACTION_DONE","String","False","",""
"GIFT_CATEGORY","REV_ACCT_CDE","String","False","",""
"GIFT_CATEGORY","REV_GL_MASTER_APPID","Int64","False","0",""
"GIFT_CATEGORY","SMALLEST_GIFT_AMT","Double","False","",""
"GIFT_CATEGORY","SMALLEST_GIFT_DTE","DateTime","False","General Date",""
"GIFT_CATEGORY","SOFT_CREDIT_AMT","Double","False","",""
"GIFT_CATEGORY","SOFT_CREDIT_NUM","Int64","False","0",""
"GIFT_CATEGORY","TOT_XFER_TO_BU","Int64","False","0",""
"GIFT_CATEGORY","USER_NAME","String","False","",""
"GIFT_CATEGORY","VALID_UNTIL_DTE","DateTime","False","General Date",""
"GIFT_MASTER","ACK_DATE","String","False","",""
"GIFT_MASTER","AID_ELEMENT","String","False","",""
"GIFT_MASTER","ANON_GIFT_FLAG","String","False","",""
"GIFT_MASTER","BANK_ID","String","False","",""
"GIFT_MASTER","BOOK_YN","String","False","",""
"GIFT_MASTER","CAMPAIGN_CDE","String","False","",""
"GIFT_MASTER","CAT_COMP_1","String","False","",""
"GIFT_MASTER","CAT_COMP_2","Int64","False","0",""
"GIFT_MASTER","CHECK_CC_NUM","Int64","False","0",""
"GIFT_MASTER","DEDICATEE_NOTIFIED","String","False","",""
"GIFT_MASTER","DEDICATION_INFO","String","False","",""
"GIFT_MASTER","DONOR_ID","Int64","False","0",""
"GIFT_MASTER","EXPIRE_DTE","DateTime","False","General Date",""
"GIFT_MASTER","GIFT_AMT","Double","False","",""
"GIFT_MASTER","GIFT_CLASS","String","False","",""
"GIFT_MASTER","GIFT_DTE","DateTime","False","General Date",""
"GIFT_MASTER","GIFT_GROUP_NUM","Int64","False","0",""
"GIFT_MASTER","GIFT_MASTER_STS","String","False","",""
"GIFT_MASTER","GIFT_NUM","Int64","False","0",""
"GIFT_MASTER","GIFT_SET_CDE","String","False","",""
"GIFT_MASTER","GIVING_CLUB_CDE","String","False","",""
"GIFT_MASTER","GIVING_RELATION","String","False","",""
"GIFT_MASTER","IMMED_LETTER_YN","String","False","",""
"GIFT_MASTER","JOB_NAME","String","False","",""
"GIFT_MASTER","JOB_TIME","DateTime","False","General Date",""
"GIFT_MASTER","LAST_RECPT_NUM","Int64","False","0",""
"GIFT_MASTER","LEGAL_TENDER","String","False","",""
"GIFT_MASTER","LETTER_TO_SEND","String","False","",""
"GIFT_MASTER","MEM_HONOR_CDE","String","False","",""
"GIFT_MASTER","NOTATION_1","String","False","",""
"GIFT_MASTER","NOTATION_2","String","False","",""
"GIFT_MASTER","PRINT_RECPT_YN","String","False","",""
"GIFT_MASTER","PROPOSAL_NUM","String","False","",""
"GIFT_MASTER","RECEIPT_ADDR_CDE","String","False","",""
"GIFT_MASTER","SALUT_CDE","String","False","",""
"GIFT_MASTER","SOLICIT_CDE","String","False","",""
"GIFT_MASTER","SOLICITOR_ID","String","False","",""
"GIFT_MASTER","SUB_CLASS_CDE","String","False","",""
"GIFT_MASTER","USER_NAME","String","False","",""
"GIFT_TRAN","AID_ELEMENT","String","False","",""
"GIFT_TRAN","ANON_GIFT_TRAN","String","False","",""
"GIFT_TRAN","BOOKED_YN","String","False","",""
"GIFT_TRAN","CAMPAIGN_CDE","String","False","",""
"GIFT_TRAN","CAT_COMP_1","String","False","",""
"GIFT_TRAN","CAT_COMP_2","Int64","False","0",""
"GIFT_TRAN","CHARITABLE_YN","String","False","",""
"GIFT_TRAN","CONTRIB_TYPE","String","False","",""
"GIFT_TRAN","DON_SPEC_ORG_USE","String","False","",""
"GIFT_TRAN","DONOR_ID","Int64","False","0",""
"GIFT_TRAN","GIFT_AREA_SEQ","String","False","",""
"GIFT_TRAN","GIFT_CLASS","String","False","",""
"GIFT_TRAN","GIFT_DTE","DateTime","False","General Date",""
"GIFT_TRAN","GIFT_GROUP_NUM","Int64","False","0",""
"GIFT_TRAN","GIFT_NUM","Int64","False","0",""
"GIFT_TRAN","GIFT_SET_CDE","String","False","",""
"GIFT_TRAN","GIFT_TRAN_AMT","Double","False","",""
"GIFT_TRAN","GIFT_TRAN_NUM","Int64","False","0",""
"GIFT_TRAN","GIFT_TRAN_STS","String","False","",""
"GIFT_TRAN","GIVING_CLUB_CDE","String","False","",""
"GIFT_TRAN","GIVING_RELATION","String","False","",""
"GIFT_TRAN","JOB_NAME","String","False","",""
"GIFT_TRAN","JOB_TIME","DateTime","False","General Date",""
"GIFT_TRAN","MATCH_CO_ID","String","False","",""
"GIFT_TRAN","MATCH_FORM_RECVD","String","False","",""
"GIFT_TRAN","MATURITY_AMT","Int64","False","0",""
"GIFT_TRAN","MATURITY_DTE","String","False","",""
"GIFT_TRAN","MEM_HONOR_CDE","String","False","",""
"GIFT_TRAN","NOTATION_1","String","False","",""
"GIFT_TRAN","NOTATION_2","String","False","",""
"GIFT_TRAN","ORG_ACTION_REQ","String","False","",""
"GIFT_TRAN","PERSON_CHGING","String","False","",""
"GIFT_TRAN","PERSON_REQ_CHG","String","False","",""
"GIFT_TRAN","PMT_GIFT_NUM","String","False","",""
"GIFT_TRAN","PMT_GROUP_NUM","String","False","",""
"GIFT_TRAN","PMT_RECVD","String","False","",""
"GIFT_TRAN","PMT_TRAN_NUM","String","False","",""
"GIFT_TRAN","POLICY_CDE","String","False","",""
"GIFT_TRAN","PROPOSAL_NUM","String","False","",""
"GIFT_TRAN","REASON_CDE","String","False","",""
"GIFT_TRAN","REASON_DTE","DateTime","False","General Date",""
"GIFT_TRAN","REQ_ACTION_DONE","String","False","",""
"GIFT_TRAN","RESTR_TYPE","String","False","",""
"GIFT_TRAN","SOFT_CREDIT_YN","String","False","",""
"GIFT_TRAN","SOLICIT_CDE","String","False","",""
"GIFT_TRAN","SOLICITOR_ID","String","False","",""
"GIFT_TRAN","SUB_CLASS_CDE","String","False","",""
"GIFT_TRAN","UDEF_11_2N_1","Int64","False","0",""
"GIFT_TRAN","UDEF_11_2N_2","Int64","False","0",""
"GIFT_TRAN","UDEF_5A_1","String","False","",""
"GIFT_TRAN","UDEF_5A_2","String","False","",""
"GIFT_TRAN","UDEF_5N_1","Int64","False","0",""
"GIFT_TRAN","UDEF_5N_2","Int64","False","0",""
"GIFT_TRAN","UDEF_DTE_1","String","False","",""
"GIFT_TRAN","UDEF_DTE_2","String","False","",""
"GIFT_TRAN","UDEF_ID_1","String","False","",""
"GIFT_TRAN","UDEF_ID_2","String","False","",""
"GIFT_TRAN","USER_NAME","String","False","",""
"GIFT_TRAN","VALID_UNTIL_DTE","DateTime","False","General Date",""
"LocalDateTable_04335b8b-4cdc-4ffe-ae77-cb8a14dda053","Date","DateTime","True","General Date",""
"LocalDateTable_04335b8b-4cdc-4ffe-ae77-cb8a14dda053","Day","Int64","True","0",""
"LocalDateTable_04335b8b-4cdc-4ffe-ae77-cb8a14dda053","Month","String","True","",""
"LocalDateTable_04335b8b-4cdc-4ffe-ae77-cb8a14dda053","MonthNo","Int64","True","0",""
"LocalDateTable_04335b8b-4cdc-4ffe-ae77-cb8a14dda053","Quarter","String","True","",""
"LocalDateTable_04335b8b-4cdc-4ffe-ae77-cb8a14dda053","QuarterNo","Int64","True","0",""
"LocalDateTable_04335b8b-4cdc-4ffe-ae77-cb8a14dda053","Year","Int64","True","0",""
"LocalDateTable_04d92710-c2dd-487f-9151-4827a0efa707","Date","DateTime","True","General Date",""
"LocalDateTable_04d92710-c2dd-487f-9151-4827a0efa707","Day","Int64","True","0",""
"LocalDateTable_04d92710-c2dd-487f-9151-4827a0efa707","Month","String","True","",""
"LocalDateTable_04d92710-c2dd-487f-9151-4827a0efa707","MonthNo","Int64","True","0",""
"LocalDateTable_04d92710-c2dd-487f-9151-4827a0efa707","Quarter","String","True","",""
"LocalDateTable_04d92710-c2dd-487f-9151-4827a0efa707","QuarterNo","Int64","True","0",""
"LocalDateTable_04d92710-c2dd-487f-9151-4827a0efa707","Year","Int64","True","0",""
"LocalDateTable_08a1fd4a-65c2-404b-a073-016771ae62b1","Date","DateTime","True","General Date",""
"LocalDateTable_08a1fd4a-65c2-404b-a073-016771ae62b1","Day","Int64","True","0",""
"LocalDateTable_08a1fd4a-65c2-404b-a073-016771ae62b1","Month","String","True","",""
"LocalDateTable_08a1fd4a-65c2-404b-a073-016771ae62b1","MonthNo","Int64","True","0",""
"LocalDateTable_08a1fd4a-65c2-404b-a073-016771ae62b1","Quarter","String","True","",""
"LocalDateTable_08a1fd4a-65c2-404b-a073-016771ae62b1","QuarterNo","Int64","True","0",""
"LocalDateTable_08a1fd4a-65c2-404b-a073-016771ae62b1","Year","Int64","True","0",""
"LocalDateTable_220692bd-546d-4f29-b45f-bd01b16953eb","Date","DateTime","True","General Date",""
"LocalDateTable_220692bd-546d-4f29-b45f-bd01b16953eb","Day","Int64","True","0",""
"LocalDateTable_220692bd-546d-4f29-b45f-bd01b16953eb","Month","String","True","",""
"LocalDateTable_220692bd-546d-4f29-b45f-bd01b16953eb","MonthNo","Int64","True","0",""
"LocalDateTable_220692bd-546d-4f29-b45f-bd01b16953eb","Quarter","String","True","",""
"LocalDateTable_220692bd-546d-4f29-b45f-bd01b16953eb","QuarterNo","Int64","True","0",""
"LocalDateTable_220692bd-546d-4f29-b45f-bd01b16953eb","Year","Int64","True","0",""
"LocalDateTable_28850624-bff9-47fb-b007-2b925dbb69e7","Date","DateTime","True","General Date",""
"LocalDateTable_28850624-bff9-47fb-b007-2b925dbb69e7","Day","Int64","True","0",""
"LocalDateTable_28850624-bff9-47fb-b007-2b925dbb69e7","Month","String","True","",""
"LocalDateTable_28850624-bff9-47fb-b007-2b925dbb69e7","MonthNo","Int64","True","0",""
"LocalDateTable_28850624-bff9-47fb-b007-2b925dbb69e7","Quarter","String","True","",""
"LocalDateTable_28850624-bff9-47fb-b007-2b925dbb69e7","QuarterNo","Int64","True","0",""
"LocalDateTable_28850624-bff9-47fb-b007-2b925dbb69e7","Year","Int64","True","0",""
"LocalDateTable_360a6661-068b-4f2f-bacb-dfccbe901064","Date","DateTime","True","General Date",""
"LocalDateTable_360a6661-068b-4f2f-bacb-dfccbe901064","Day","Int64","True","0",""
"LocalDateTable_360a6661-068b-4f2f-bacb-dfccbe901064","Month","String","True","",""
"LocalDateTable_360a6661-068b-4f2f-bacb-dfccbe901064","MonthNo","Int64","True","0",""
"LocalDateTable_360a6661-068b-4f2f-bacb-dfccbe901064","Quarter","String","True","",""
"LocalDateTable_360a6661-068b-4f2f-bacb-dfccbe901064","QuarterNo","Int64","True","0",""
"LocalDateTable_360a6661-068b-4f2f-bacb-dfccbe901064","Year","Int64","True","0",""
"LocalDateTable_38126b6f-7a9e-4bb5-ab51-ec8953bbe0d5","Date","DateTime","True","General Date",""
"LocalDateTable_38126b6f-7a9e-4bb5-ab51-ec8953bbe0d5","Day","Int64","True","0",""
"LocalDateTable_38126b6f-7a9e-4bb5-ab51-ec8953bbe0d5","Month","String","True","",""
"LocalDateTable_38126b6f-7a9e-4bb5-ab51-ec8953bbe0d5","MonthNo","Int64","True","0",""
"LocalDateTable_38126b6f-7a9e-4bb5-ab51-ec8953bbe0d5","Quarter","String","True","",""
"LocalDateTable_38126b6f-7a9e-4bb5-ab51-ec8953bbe0d5","QuarterNo","Int64","True","0",""
"LocalDateTable_38126b6f-7a9e-4bb5-ab51-ec8953bbe0d5","Year","Int64","True","0",""
"LocalDateTable_38682aa2-1251-4c59-95be-d7dd853d7fe1","Date","DateTime","True","General Date",""
"LocalDateTable_38682aa2-1251-4c59-95be-d7dd853d7fe1","Day","Int64","True","0",""
"LocalDateTable_38682aa2-1251-4c59-95be-d7dd853d7fe1","Month","String","True","",""
"LocalDateTable_38682aa2-1251-4c59-95be-d7dd853d7fe1","MonthNo","Int64","True","0",""
"LocalDateTable_38682aa2-1251-4c59-95be-d7dd853d7fe1","Quarter","String","True","",""
"LocalDateTable_38682aa2-1251-4c59-95be-d7dd853d7fe1","QuarterNo","Int64","True","0",""
"LocalDateTable_38682aa2-1251-4c59-95be-d7dd853d7fe1","Year","Int64","True","0",""
"LocalDateTable_3ae35275-b0f7-47bb-9d09-8f8ccdd5f7ce","Date","DateTime","True","General Date",""
"LocalDateTable_3ae35275-b0f7-47bb-9d09-8f8ccdd5f7ce","Day","Int64","True","0",""
"LocalDateTable_3ae35275-b0f7-47bb-9d09-8f8ccdd5f7ce","Month","String","True","",""
"LocalDateTable_3ae35275-b0f7-47bb-9d09-8f8ccdd5f7ce","MonthNo","Int64","True","0",""
"LocalDateTable_3ae35275-b0f7-47bb-9d09-8f8ccdd5f7ce","Quarter","String","True","",""
"LocalDateTable_3ae35275-b0f7-47bb-9d09-8f8ccdd5f7ce","QuarterNo","Int64","True","0",""
"LocalDateTable_3ae35275-b0f7-47bb-9d09-8f8ccdd5f7ce","Year","Int64","True","0",""
"LocalDateTable_3ff1c39f-3cf4-4e8c-bda5-808650859763","Date","DateTime","True","General Date",""
"LocalDateTable_3ff1c39f-3cf4-4e8c-bda5-808650859763","Day","Int64","True","0",""
"LocalDateTable_3ff1c39f-3cf4-4e8c-bda5-808650859763","Month","String","True","",""
"LocalDateTable_3ff1c39f-3cf4-4e8c-bda5-808650859763","MonthNo","Int64","True","0",""
"LocalDateTable_3ff1c39f-3cf4-4e8c-bda5-808650859763","Quarter","String","True","",""
"LocalDateTable_3ff1c39f-3cf4-4e8c-bda5-808650859763","QuarterNo","Int64","True","0",""
"LocalDateTable_3ff1c39f-3cf4-4e8c-bda5-808650859763","Year","Int64","True","0",""
"LocalDateTable_52468a7b-659e-4674-bb58-f56bba3e14a3","Date","DateTime","True","General Date",""
"LocalDateTable_52468a7b-659e-4674-bb58-f56bba3e14a3","Day","Int64","True","0",""
"LocalDateTable_52468a7b-659e-4674-bb58-f56bba3e14a3","Month","String","True","",""
"LocalDateTable_52468a7b-659e-4674-bb58-f56bba3e14a3","MonthNo","Int64","True","0",""
"LocalDateTable_52468a7b-659e-4674-bb58-f56bba3e14a3","Quarter","String","True","",""
"LocalDateTable_52468a7b-659e-4674-bb58-f56bba3e14a3","QuarterNo","Int64","True","0",""
"LocalDateTable_52468a7b-659e-4674-bb58-f56bba3e14a3","Year","Int64","True","0",""
"LocalDateTable_5a871915-ae97-4de6-8136-d2728b182a72","Date","DateTime","True","General Date",""
"LocalDateTable_5a871915-ae97-4de6-8136-d2728b182a72","Day","Int64","True","0",""
"LocalDateTable_5a871915-ae97-4de6-8136-d2728b182a72","Month","String","True","",""
"LocalDateTable_5a871915-ae97-4de6-8136-d2728b182a72","MonthNo","Int64","True","0",""
"LocalDateTable_5a871915-ae97-4de6-8136-d2728b182a72","Quarter","String","True","",""
"LocalDateTable_5a871915-ae97-4de6-8136-d2728b182a72","QuarterNo","Int64","True","0",""
"LocalDateTable_5a871915-ae97-4de6-8136-d2728b182a72","Year","Int64","True","0",""
"LocalDateTable_61a3f338-e0e1-4a22-a523-dfea0cfef330","Date","DateTime","True","General Date",""
"LocalDateTable_61a3f338-e0e1-4a22-a523-dfea0cfef330","Day","Int64","True","0",""
"LocalDateTable_61a3f338-e0e1-4a22-a523-dfea0cfef330","Month","String","True","",""
"LocalDateTable_61a3f338-e0e1-4a22-a523-dfea0cfef330","MonthNo","Int64","True","0",""
"LocalDateTable_61a3f338-e0e1-4a22-a523-dfea0cfef330","Quarter","String","True","",""
"LocalDateTable_61a3f338-e0e1-4a22-a523-dfea0cfef330","QuarterNo","Int64","True","0",""
"LocalDateTable_61a3f338-e0e1-4a22-a523-dfea0cfef330","Year","Int64","True","0",""
"LocalDateTable_7583aeb2-5bff-4243-be60-0360f4b7a662","Date","DateTime","True","General Date",""
"LocalDateTable_7583aeb2-5bff-4243-be60-0360f4b7a662","Day","Int64","True","0",""
"LocalDateTable_7583aeb2-5bff-4243-be60-0360f4b7a662","Month","String","True","",""
"LocalDateTable_7583aeb2-5bff-4243-be60-0360f4b7a662","MonthNo","Int64","True","0",""
"LocalDateTable_7583aeb2-5bff-4243-be60-0360f4b7a662","Quarter","String","True","",""
"LocalDateTable_7583aeb2-5bff-4243-be60-0360f4b7a662","QuarterNo","Int64","True","0",""
"LocalDateTable_7583aeb2-5bff-4243-be60-0360f4b7a662","Year","Int64","True","0",""
"LocalDateTable_7e2dd21c-8202-4970-98bf-2171a64ba29a","Date","DateTime","True","General Date",""
"LocalDateTable_7e2dd21c-8202-4970-98bf-2171a64ba29a","Day","Int64","True","0",""
"LocalDateTable_7e2dd21c-8202-4970-98bf-2171a64ba29a","Month","String","True","",""
"LocalDateTable_7e2dd21c-8202-4970-98bf-2171a64ba29a","MonthNo","Int64","True","0",""
"LocalDateTable_7e2dd21c-8202-4970-98bf-2171a64ba29a","Quarter","String","True","",""
"LocalDateTable_7e2dd21c-8202-4970-98bf-2171a64ba29a","QuarterNo","Int64","True","0",""
"LocalDateTable_7e2dd21c-8202-4970-98bf-2171a64ba29a","Year","Int64","True","0",""
"LocalDateTable_8c33cb27-ff12-4671-a934-f86499dfb75e","Date","DateTime","True","General Date",""
"LocalDateTable_8c33cb27-ff12-4671-a934-f86499dfb75e","Day","Int64","True","0",""
"LocalDateTable_8c33cb27-ff12-4671-a934-f86499dfb75e","Month","String","True","",""
"LocalDateTable_8c33cb27-ff12-4671-a934-f86499dfb75e","MonthNo","Int64","True","0",""
"LocalDateTable_8c33cb27-ff12-4671-a934-f86499dfb75e","Quarter","String","True","",""
"LocalDateTable_8c33cb27-ff12-4671-a934-f86499dfb75e","QuarterNo","Int64","True","0",""
"LocalDateTable_8c33cb27-ff12-4671-a934-f86499dfb75e","Year","Int64","True","0",""
"LocalDateTable_8c6371db-508f-47b2-92f3-37a10e91da3e","Date","DateTime","True","General Date",""
"LocalDateTable_8c6371db-508f-47b2-92f3-37a10e91da3e","Day","Int64","True","0",""
"LocalDateTable_8c6371db-508f-47b2-92f3-37a10e91da3e","Month","String","True","",""
"LocalDateTable_8c6371db-508f-47b2-92f3-37a10e91da3e","MonthNo","Int64","True","0",""
"LocalDateTable_8c6371db-508f-47b2-92f3-37a10e91da3e","Quarter","String","True","",""
"LocalDateTable_8c6371db-508f-47b2-92f3-37a10e91da3e","QuarterNo","Int64","True","0",""
"LocalDateTable_8c6371db-508f-47b2-92f3-37a10e91da3e","Year","Int64","True","0",""
"LocalDateTable_8cd0100a-5968-41cd-940a-df9cb82d52a5","Date","DateTime","True","General Date",""
"LocalDateTable_8cd0100a-5968-41cd-940a-df9cb82d52a5","Day","Int64","True","0",""
"LocalDateTable_8cd0100a-5968-41cd-940a-df9cb82d52a5","Month","String","True","",""
"LocalDateTable_8cd0100a-5968-41cd-940a-df9cb82d52a5","MonthNo","Int64","True","0",""
"LocalDateTable_8cd0100a-5968-41cd-940a-df9cb82d52a5","Quarter","String","True","",""
"LocalDateTable_8cd0100a-5968-41cd-940a-df9cb82d52a5","QuarterNo","Int64","True","0",""
"LocalDateTable_8cd0100a-5968-41cd-940a-df9cb82d52a5","Year","Int64","True","0",""
"LocalDateTable_8d12d4b5-20f7-461f-b1c7-e7e8c780045e","Date","DateTime","True","General Date",""
"LocalDateTable_8d12d4b5-20f7-461f-b1c7-e7e8c780045e","Day","Int64","True","0",""
"LocalDateTable_8d12d4b5-20f7-461f-b1c7-e7e8c780045e","Month","String","True","",""
"LocalDateTable_8d12d4b5-20f7-461f-b1c7-e7e8c780045e","MonthNo","Int64","True","0",""
"LocalDateTable_8d12d4b5-20f7-461f-b1c7-e7e8c780045e","Quarter","String","True","",""
"LocalDateTable_8d12d4b5-20f7-461f-b1c7-e7e8c780045e","QuarterNo","Int64","True","0",""
"LocalDateTable_8d12d4b5-20f7-461f-b1c7-e7e8c780045e","Year","Int64","True","0",""
"LocalDateTable_969553bc-bf97-4d2b-84b9-c114cd5a4a0b","Date","DateTime","True","General Date",""
"LocalDateTable_969553bc-bf97-4d2b-84b9-c114cd5a4a0b","Day","Int64","True","0",""
"LocalDateTable_969553bc-bf97-4d2b-84b9-c114cd5a4a0b","Month","String","True","",""
"LocalDateTable_969553bc-bf97-4d2b-84b9-c114cd5a4a0b","MonthNo","Int64","True","0",""
"LocalDateTable_969553bc-bf97-4d2b-84b9-c114cd5a4a0b","Quarter","String","True","",""
"LocalDateTable_969553bc-bf97-4d2b-84b9-c114cd5a4a0b","QuarterNo","Int64","True","0",""
"LocalDateTable_969553bc-bf97-4d2b-84b9-c114cd5a4a0b","Year","Int64","True","0",""
"LocalDateTable_96eb214b-cee2-44fd-afab-1a058789df52","Date","DateTime","True","General Date",""
"LocalDateTable_96eb214b-cee2-44fd-afab-1a058789df52","Day","Int64","True","0",""
"LocalDateTable_96eb214b-cee2-44fd-afab-1a058789df52","Month","String","True","",""
"LocalDateTable_96eb214b-cee2-44fd-afab-1a058789df52","MonthNo","Int64","True","0",""
"LocalDateTable_96eb214b-cee2-44fd-afab-1a058789df52","Quarter","String","True","",""
"LocalDateTable_96eb214b-cee2-44fd-afab-1a058789df52","QuarterNo","Int64","True","0",""
"LocalDateTable_96eb214b-cee2-44fd-afab-1a058789df52","Year","Int64","True","0",""
"LocalDateTable_9741069f-1e81-4ca5-9cc1-ddc20034263b","Date","DateTime","True","General Date",""
"LocalDateTable_9741069f-1e81-4ca5-9cc1-ddc20034263b","Day","Int64","True","0",""
"LocalDateTable_9741069f-1e81-4ca5-9cc1-ddc20034263b","Month","String","True","",""
"LocalDateTable_9741069f-1e81-4ca5-9cc1-ddc20034263b","MonthNo","Int64","True","0",""
"LocalDateTable_9741069f-1e81-4ca5-9cc1-ddc20034263b","Quarter","String","True","",""
"LocalDateTable_9741069f-1e81-4ca5-9cc1-ddc20034263b","QuarterNo","Int64","True","0",""
"LocalDateTable_9741069f-1e81-4ca5-9cc1-ddc20034263b","Year","Int64","True","0",""
"LocalDateTable_a9b60041-0104-4154-bb47-712f2811c4c0","Date","DateTime","True","General Date",""
"LocalDateTable_a9b60041-0104-4154-bb47-712f2811c4c0","Day","Int64","True","0",""
"LocalDateTable_a9b60041-0104-4154-bb47-712f2811c4c0","Month","String","True","",""
"LocalDateTable_a9b60041-0104-4154-bb47-712f2811c4c0","MonthNo","Int64","True","0",""
"LocalDateTable_a9b60041-0104-4154-bb47-712f2811c4c0","Quarter","String","True","",""
"LocalDateTable_a9b60041-0104-4154-bb47-712f2811c4c0","QuarterNo","Int64","True","0",""
